1672992949	2023-01-06 09:15:49	294.0
1672992974	2023-01-06 09:16:14	231.0
1672992984	2023-01-06 09:16:24	282.0
1672992989	2023-01-06 09:16:29	231.0
1672992994	2023-01-06 09:16:34	282.9
1672992999	2023-01-06 09:16:39	225.0
1672993004	2023-01-06 09:16:44	222.0
1672993019	2023-01-06 09:16:59	216.0
1672993088	2023-01-06 09:18:08	1.0
1672993148	2023-01-06 09:19:08	286.9
1672993153	2023-01-06 09:19:13	1.0
1672993168	2023-01-06 09:19:28	303.9
1672993173	2023-01-06 09:19:33	1.0
1672993352	2023-01-06 09:22:32	303.0
1672993362	2023-01-06 09:22:42	287.9
1672993367	2023-01-06 09:22:47	231.0
1672993372	2023-01-06 09:22:52	219.0
1672993377	2023-01-06 09:22:57	286.0
1672993382	2023-01-06 09:23:02	291.9
1672993392	2023-01-06 09:23:12	229.0
1672993397	2023-01-06 09:23:17	1.0
1672994400	2023-01-06 09:40:00	312.0
1672994405	2023-01-06 09:40:05	1.0
1672998140	2023-01-06 10:42:20	317.0
1672998150	2023-01-06 10:42:30	1.0
1672998483	2023-01-06 10:48:03	311.0
1672998488	2023-01-06 10:48:08	1.0
1672998657	2023-01-06 10:50:57	311.0
1672998662	2023-01-06 10:51:02	1.0
1672999374	2023-01-06 11:02:54	312.0
1672999384	2023-01-06 11:03:04	303.0
1672999394	2023-01-06 11:03:14	1.0
1673003736	2023-01-06 12:15:36	312.0
1673003751	2023-01-06 12:15:51	303.0
1673003766	2023-01-06 12:16:06	1.0
1673006475	2023-01-06 13:01:15	297.0
1673006485	2023-01-06 13:01:25	228.0
1673006495	2023-01-06 13:01:35	219.0
1673006500	2023-01-06 13:01:40	1.0
1673010459	2023-01-06 14:07:39	312.0
1673010474	2023-01-06 14:07:54	1.0
1673010534	2023-01-06 14:08:54	321.0
1673010544	2023-01-06 14:09:04	309.0
1673010549	2023-01-06 14:09:09	1.0
1673010565	2023-01-06 14:09:25	307.0
1673010570	2023-01-06 14:09:30	1.0
1673011048	2023-01-06 14:17:28	311.0
1673011063	2023-01-06 14:17:43	302.0
1673011068	2023-01-06 14:17:48	1.0
