1671544412	2022-12-20 14:53:32	off
1671545534	2022-12-20 15:12:14	on
1671545537	2022-12-20 15:12:17	off
1671546669	2022-12-20 15:31:09	on
1671546674	2022-12-20 15:31:14	off
1671546724	2022-12-20 15:32:04	on
1671546736	2022-12-20 15:32:16	off
1671546990	2022-12-20 15:36:30	on
1671546999	2022-12-20 15:36:39	off
1671547009	2022-12-20 15:36:49	on
1671547012	2022-12-20 15:36:52	off
1671547743	2022-12-20 15:49:03	on
1671547750	2022-12-20 15:49:10	off
1671548053	2022-12-20 15:54:13	on
1671548070	2022-12-20 15:54:30	off
1671549361	2022-12-20 16:16:01	on
1671549363	2022-12-20 16:16:03	off
1671549726	2022-12-20 16:22:06	on
1671549753	2022-12-20 16:22:33	off
1671549757	2022-12-20 16:22:37	on
1671549799	2022-12-20 16:23:19	off
1671549817	2022-12-20 16:23:37	on
1671549822	2022-12-20 16:23:42	off
1671549829	2022-12-20 16:23:49	on
1671549832	2022-12-20 16:23:52	off
1671549944	2022-12-20 16:25:44	on
1671549956	2022-12-20 16:25:56	off
1671550281	2022-12-20 16:31:21	on
1671550284	2022-12-20 16:31:24	off
1671554009	2022-12-20 17:33:29	on
1671554029	2022-12-20 17:33:49	off
1671554114	2022-12-20 17:35:14	on
1671554117	2022-12-20 17:35:17	off
1671554344	2022-12-20 17:39:04	on
1671554345	2022-12-20 17:39:05	off
1671554716	2022-12-20 17:45:16	on
1671554727	2022-12-20 17:45:27	off
1671554885	2022-12-20 17:48:05	on
1671554892	2022-12-20 17:48:12	off
1671555010	2022-12-20 17:50:10	on
1671555013	2022-12-20 17:50:13	off
1671568854	2022-12-20 21:40:54	on
1671568856	2022-12-20 21:40:56	off
1671569050	2022-12-20 21:44:10	on
1671569056	2022-12-20 21:44:16	off
1671569333	2022-12-20 21:48:53	on
1671569345	2022-12-20 21:49:05	off
1671569371	2022-12-20 21:49:31	on
1671569374	2022-12-20 21:49:34	off
1671571592	2022-12-20 22:26:32	on
1671571608	2022-12-20 22:26:48	off
1671571976	2022-12-20 22:32:56	on
1671571981	2022-12-20 22:33:01	off
