1672833192	2023-01-04 12:53:12	off
1672833269	2023-01-04 12:54:29	off
1672833292	2023-01-04 12:54:52	off
1672835088	2023-01-04 13:24:48	off
1672835356	2023-01-04 13:29:16	off
1672835728	2023-01-04 13:35:28	off
1672835774	2023-01-04 13:36:14	on
1672835839	2023-01-04 13:37:19	off
1672836021	2023-01-04 13:40:21	off
1672836997	2023-01-04 13:56:37	on
1672837062	2023-01-04 13:57:42	off
1672837123	2023-01-04 13:58:43	on
1672837134	2023-01-04 13:58:54	on
1672837135	2023-01-04 13:58:55	on
1672837185	2023-01-04 13:59:45	on
1672837185	2023-01-04 13:59:45	on
1672837198	2023-01-04 13:59:58	on
1672837248	2023-01-04 14:00:48	on
1672837480	2023-01-04 14:04:40	off
1672837514	2023-01-04 14:05:14	off
1672837624	2023-01-04 14:07:04	on
1672837689	2023-01-04 14:08:09	off
1672837754	2023-01-04 14:09:14	on
1672837821	2023-01-04 14:10:21	on
1672837881	2023-01-04 14:11:21	off
1672838118	2023-01-04 14:15:18	off
1672840948	2023-01-04 15:02:28	off
1672851158	2023-01-04 17:52:38	off
1672851456	2023-01-04 17:57:36	off
1672852063	2023-01-04 18:07:43	off
1672854188	2023-01-04 18:43:08	on
1672854253	2023-01-04 18:44:13	off
1672854425	2023-01-04 18:47:05	off
1672857909	2023-01-04 19:45:09	off
1672861408	2023-01-04 20:43:28	off
1672863181	2023-01-04 21:13:01	on
1672863183	2023-01-04 21:13:03	on
1672863247	2023-01-04 21:14:07	off
1672863320	2023-01-04 21:15:20	on
1672863385	2023-01-04 21:16:25	off
1672863474	2023-01-04 21:17:54	off
1672863856	2023-01-04 21:24:16	off
1672864897	2023-01-04 21:41:37	on
1672864962	2023-01-04 21:42:42	off
1672864997	2023-01-04 21:43:17	on
1672865020	2023-01-04 21:43:40	on
1672865021	2023-01-04 21:43:41	on
1672865038	2023-01-04 21:43:58	on
1672865038	2023-01-04 21:43:58	on
1672865082	2023-01-04 21:44:42	on
1672865122	2023-01-04 21:45:22	off
1672865142	2023-01-04 21:45:42	off
1672872339	2023-01-04 23:45:39	on
1672872404	2023-01-04 23:46:44	off
1672872553	2023-01-04 23:49:13	off
1672872711	2023-01-04 23:51:51	on
1672872776	2023-01-04 23:52:56	off
