1671544412	2022-12-20 14:53:32	off
1671544427	2022-12-20 14:53:47	on
1671544644	2022-12-20 14:57:24	off
1671544742	2022-12-20 14:59:02	on
1671544974	2022-12-20 15:02:54	off
1671544984	2022-12-20 15:03:04	on
1671545135	2022-12-20 15:05:35	off
1671545247	2022-12-20 15:07:27	on
1671545337	2022-12-20 15:08:57	off
1671545388	2022-12-20 15:09:48	on
1671545670	2022-12-20 15:14:30	off
1671546533	2022-12-20 15:28:53	on
1671547672	2022-12-20 15:47:52	off
1671547739	2022-12-20 15:48:59	on
1671547890	2022-12-20 15:51:30	off
1671547983	2022-12-20 15:53:03	on
1671548261	2022-12-20 15:57:41	off
1671548556	2022-12-20 16:02:36	on
1671548646	2022-12-20 16:04:06	off
1671548682	2022-12-20 16:04:42	on
1671548773	2022-12-20 16:06:13	off
1671548850	2022-12-20 16:07:30	on
1671548940	2022-12-20 16:09:00	off
1671549004	2022-12-20 16:10:04	on
1671549223	2022-12-20 16:13:43	off
1671549227	2022-12-20 16:13:47	on
1671550374	2022-12-20 16:32:54	off
1671550383	2022-12-20 16:33:03	on
1671550663	2022-12-20 16:37:43	off
1671550665	2022-12-20 16:37:45	on
1671550942	2022-12-20 16:42:22	off
1671550946	2022-12-20 16:42:26	on
1671551036	2022-12-20 16:43:56	off
1671551076	2022-12-20 16:44:36	on
1671551166	2022-12-20 16:46:06	off
1671551640	2022-12-20 16:54:00	on
1671551730	2022-12-20 16:55:30	off
1671553668	2022-12-20 17:27:48	on
1671554436	2022-12-20 17:40:36	off
1671554446	2022-12-20 17:40:46	on
1671555124	2022-12-20 17:52:04	off
1671555150	2022-12-20 17:52:30	on
1671555241	2022-12-20 17:54:01	off
1671555325	2022-12-20 17:55:25	on
1671555556	2022-12-20 17:59:16	off
1671555588	2022-12-20 17:59:48	on
1671555996	2022-12-20 18:06:36	off
1671557259	2022-12-20 18:27:39	on
1671557349	2022-12-20 18:29:09	off
1671557375	2022-12-20 18:29:35	on
1671557542	2022-12-20 18:32:22	off
1671557572	2022-12-20 18:32:52	on
1671557662	2022-12-20 18:34:22	off
1671557998	2022-12-20 18:39:58	on
1671558088	2022-12-20 18:41:28	off
1671558165	2022-12-20 18:42:45	on
1671558607	2022-12-20 18:50:07	off
1671558686	2022-12-20 18:51:26	on
1671558777	2022-12-20 18:52:57	off
1671558908	2022-12-20 18:55:08	on
1671558998	2022-12-20 18:56:38	off
1671559071	2022-12-20 18:57:51	on
1671559162	2022-12-20 18:59:22	off
1671560892	2022-12-20 19:28:12	on
1671560982	2022-12-20 19:29:42	off
1671561219	2022-12-20 19:33:39	on
1671561431	2022-12-20 19:37:11	off
1671561593	2022-12-20 19:39:53	on
1671561749	2022-12-20 19:42:29	off
1671562064	2022-12-20 19:47:44	on
1671562154	2022-12-20 19:49:14	off
1671564551	2022-12-20 20:29:11	on
1671564715	2022-12-20 20:31:55	off
1671568485	2022-12-20 21:34:45	on
1671568576	2022-12-20 21:36:16	off
1671568600	2022-12-20 21:36:40	on
1671569679	2022-12-20 21:54:39	off
1671569695	2022-12-20 21:54:55	on
1671569785	2022-12-20 21:56:25	off
1671570646	2022-12-20 22:10:46	on
1671570737	2022-12-20 22:12:17	off
1671571311	2022-12-20 22:21:51	on
1671571464	2022-12-20 22:24:24	off
1671571500	2022-12-20 22:25:00	on
1671572119	2022-12-20 22:35:19	off
1671574325	2022-12-20 23:12:05	on
1671574496	2022-12-20 23:14:56	off
