1672898070	2023-01-05 06:54:30	on
1672898109	2023-01-05 06:55:09	off
1672901540	2023-01-05 07:52:20	on
1672901554	2023-01-05 07:52:34	off
1672902425	2023-01-05 08:07:05	on
1672902601	2023-01-05 08:10:01	off
1672903735	2023-01-05 08:28:55	on
1672903741	2023-01-05 08:29:01	off
1672908059	2023-01-05 09:40:59	on
1672908144	2023-01-05 09:42:24	off
1672908375	2023-01-05 09:46:15	on
1672909998	2023-01-05 10:13:18	off
1672925507	2023-01-05 14:31:47	on
1672928775	2023-01-05 15:26:15	off
1672943905	2023-01-05 19:38:25	on
1672943911	2023-01-05 19:38:31	off
1672949223	2023-01-05 21:07:03	on
1672953427	2023-01-05 22:17:07	off
1672960116	2023-01-06 00:08:36	on
1672960293	2023-01-06 00:11:33	off
