1671544412	2022-12-20 14:53:32	off
1671544987	2022-12-20 15:03:07	on
1671545052	2022-12-20 15:04:12	off
1671545227	2022-12-20 15:07:07	off
1671546608	2022-12-20 15:30:08	on
1671546673	2022-12-20 15:31:13	off
1671546848	2022-12-20 15:34:08	off
1671547416	2022-12-20 15:43:36	off
1671547658	2022-12-20 15:47:38	off
1671548176	2022-12-20 15:56:16	on
1671548241	2022-12-20 15:57:21	off
1671548415	2022-12-20 16:00:15	off
1671549409	2022-12-20 16:16:49	on
1671549410	2022-12-20 16:16:50	on
1671549410	2022-12-20 16:16:50	on
1671549474	2022-12-20 16:17:54	off
1671549484	2022-12-20 16:18:04	on
1671549485	2022-12-20 16:18:05	on
1671549485	2022-12-20 16:18:05	on
1671549520	2022-12-20 16:18:40	on
1671549549	2022-12-20 16:19:09	off
1671549579	2022-12-20 16:19:39	on
1671549644	2022-12-20 16:20:44	off
1671549657	2022-12-20 16:20:57	on
1671549722	2022-12-20 16:22:02	off
1671549771	2022-12-20 16:22:51	on
1671549786	2022-12-20 16:23:06	on
1671549786	2022-12-20 16:23:06	on
1671549800	2022-12-20 16:23:20	on
1671549800	2022-12-20 16:23:20	on
1671549825	2022-12-20 16:23:45	on
1671549836	2022-12-20 16:23:56	off
1671549850	2022-12-20 16:24:10	on
1671549915	2022-12-20 16:25:15	off
1671549922	2022-12-20 16:25:22	on
1671549987	2022-12-20 16:26:27	off
1671550026	2022-12-20 16:27:06	on
1671550054	2022-12-20 16:27:34	on
1671550054	2022-12-20 16:27:34	on
1671550070	2022-12-20 16:27:50	on
1671550070	2022-12-20 16:27:50	on
1671550091	2022-12-20 16:28:11	off
1671550130	2022-12-20 16:28:50	off
1671550132	2022-12-20 16:28:52	off
1671550470	2022-12-20 16:34:30	on
1671550535	2022-12-20 16:35:35	off
1671550586	2022-12-20 16:36:26	on
1671550646	2022-12-20 16:37:26	on
1671550652	2022-12-20 16:37:32	off
1671550653	2022-12-20 16:37:33	off
1671550674	2022-12-20 16:37:54	on
1671550692	2022-12-20 16:38:12	on
1671550693	2022-12-20 16:38:13	on
1671550714	2022-12-20 16:38:34	on
1671550739	2022-12-20 16:38:59	off
1671553922	2022-12-20 17:32:02	off
1671554258	2022-12-20 17:37:38	on
1671554323	2022-12-20 17:38:43	off
1671554501	2022-12-20 17:41:41	off
1671554619	2022-12-20 17:43:39	on
1671554684	2022-12-20 17:44:44	off
1671554689	2022-12-20 17:44:49	on
1671554754	2022-12-20 17:45:54	off
1671554858	2022-12-20 17:47:38	off
1671554956	2022-12-20 17:49:16	on
1671555021	2022-12-20 17:50:21	off
1671555197	2022-12-20 17:53:17	off
1671558250	2022-12-20 18:44:10	on
1671558251	2022-12-20 18:44:11	on
1671558252	2022-12-20 18:44:12	on
1671558255	2022-12-20 18:44:15	on
1671558255	2022-12-20 18:44:15	on
1671558315	2022-12-20 18:45:15	off
1671558491	2022-12-20 18:48:11	off
1671558522	2022-12-20 18:48:42	off
1671558523	2022-12-20 18:48:43	off
1671558532	2022-12-20 18:48:52	on
1671558533	2022-12-20 18:48:53	on
1671558533	2022-12-20 18:48:53	on
1671558597	2022-12-20 18:49:57	off
1671558792	2022-12-20 18:53:12	off
1671559618	2022-12-20 19:06:58	off
1671564611	2022-12-20 20:30:11	on
1671564612	2022-12-20 20:30:12	on
1671564615	2022-12-20 20:30:15	on
1671564676	2022-12-20 20:31:16	off
1671564851	2022-12-20 20:34:11	off
1671566543	2022-12-20 21:02:23	off
1671568977	2022-12-20 21:42:57	off
1671571356	2022-12-20 22:22:36	on
1671571410	2022-12-20 22:23:30	on
1671571411	2022-12-20 22:23:31	on
1671571421	2022-12-20 22:23:41	off
1671571428	2022-12-20 22:23:48	on
1671571452	2022-12-20 22:24:12	on
1671571453	2022-12-20 22:24:13	on
1671571493	2022-12-20 22:24:53	off
1671571498	2022-12-20 22:24:58	on
1671571560	2022-12-20 22:26:00	on
1671571563	2022-12-20 22:26:03	off
1671571653	2022-12-20 22:27:33	on
1671571718	2022-12-20 22:28:38	off
1671571894	2022-12-20 22:31:34	off
