1671788857	2022-12-23 10:47:37	off
1671788920	2022-12-23 10:48:40	on
1671788920	2022-12-23 10:48:40	off
1671788920	2022-12-23 10:48:40	on
1671788920	2022-12-23 10:48:40	off
1671794316	2022-12-23 12:18:36	off
1671794545	2022-12-23 12:22:25	off
1671802010	2022-12-23 14:26:50	on
1671802022	2022-12-23 14:27:02	off
1671804292	2022-12-23 15:04:52	on
1671804341	2022-12-23 15:05:41	off
1671806063	2022-12-23 15:34:23	on
1671806079	2022-12-23 15:34:39	off
1671811240	2022-12-23 17:00:40	on
1671811244	2022-12-23 17:00:44	off
