1671544800	None	None	None	None	None	2022-12-20 15:00:00
1671544815	None	None	None	None	None	2022-12-20 15:00:15
1671544830	None	None	None	None	None	2022-12-20 15:00:30
1671544845	None	None	None	None	None	2022-12-20 15:00:45
1671544860	None	None	None	None	None	2022-12-20 15:01:00
1671544875	None	None	None	None	None	2022-12-20 15:01:15
1671544890	None	None	None	None	None	2022-12-20 15:01:30
1671544905	None	None	None	None	None	2022-12-20 15:01:45
1671544920	None	None	None	None	None	2022-12-20 15:02:00
1671544935	None	None	None	None	None	2022-12-20 15:02:15
1671544950	2543.5	2651.0	4451.869140625	4745.6328125	1	2022-12-20 15:02:30
1671544965	4454.9345703125	4747.81640625	4457.99981290102	4749.999866724014	1	2022-12-20 15:02:45
1671544980	4387.999994153157	4739.374999479391	5069.83691405679	5345.229492183433	1	2022-12-20 15:03:00
1671544995	4263.427415847767	4615.823514342308	4840.418457028395	5168.114746091716	1	2022-12-20 15:03:15
1671545010	4544.560016835888	4669.8599077111385	5057.914479898289	5493.090992411599	1	2022-12-20 15:03:30
1671545025	4406.810625000514	4551.808122115974	4823.880000032883	5166.425507632248	1	2022-12-20 15:03:45
1671545040	4428.905312500257	4548.603070846791	4972.309802894592	5336.706345963962	1	2022-12-20 15:04:00
1671545055	4412.049997247403	4737.089224436828	4769.154901447297	5202.853172981981	1	2022-12-20 15:04:15
1671545070	4412.006249655926	4730.820806227077	4696.003124827963	5051.505576527302	1	2022-12-20 15:04:30
1671545085	4448.7828105391	4681.5813849123	4628.0499372512095	5080.676300389192	1	2022-12-20 15:04:45
1671545100	4443.022589103668	4671.041333534814	5102.062676477372	5719.065083345926	1	2022-12-20 15:05:00
1671545115	4760.133182536406	4942.673370857875	5177.047364659979	5766.1914698079545	1	2022-12-20 15:05:15
1671545130	4670.493928999643	4888.6556120524565	5061.222911954263	5318.489792839308	1	2022-12-20 15:05:30
1671545145	4244.449523184692	4784.453787006286	4812.76948382031	5178.711577746145	1	2022-12-20 15:05:45
1671545160	4581.34726189988	4782.019170210987	5012.239637741796	5258.254792552747	1	2022-12-20 15:06:00
1671545175	4233.5337304673685	4632.488718069401	4936.539998584929	5260.223651533409	1	2022-12-20 15:06:15
1671545190	4234.516679077105	4465.054511219834	4359.066716308421	4774.218044879338	1	2022-12-20 15:06:30
1671545205	4344.986513266489	4717.969122865139	4935.749973658723	5187.499758772384	1	2022-12-20 15:06:45
1671545220	4323.364363431905	4587.895601391735	5162.554077135575	5981.5479125682095	1	2022-12-20 15:07:00
1671545235	4320.052568178624	4580.123368771746	5008.631571022328	5472.515421096468	1	2022-12-20 15:07:15
1671545250	4452.681743297224	4948.336178454632	5029.728476775304	5290.843913107721	1	2022-12-20 15:07:30
1671545265	5029.864238387652	5290.921956553861	5206.956778823143	5924.845210080356	1	2022-12-20 15:07:45
1671545280	5206.978389411572	5924.922605040178	5206.999998680994	5924.999995276186	1	2022-12-20 15:08:00
1671545295	5206.999999340497	5924.999997638093	5206.99999999998	5924.999999999928	1	2022-12-20 15:08:15
1671545310	5206.99999999999	5924.999999999964	5207.0	5925.0	1	2022-12-20 15:08:30
1671545325	5207.0	5925.0	5207.0	5925.0	1	2022-12-20 15:08:45
1671545340	5207.0	5925.0	5207.0	5925.0	1	2022-12-20 15:09:00
1671545355	5207.0	5925.0	5207.0	5925.0	1	2022-12-20 15:09:15
1671545370	4788.0	5085.59375	5207.0	5925.0	1	2022-12-20 15:09:30
1671545385	4328.606087684631	4749.256730258465	5182.267578125	5959.7835693359375	1	2022-12-20 15:09:45
1671545400	4170.500293154531	4677.500313010567	4323.803043842316	4744.128365129232	1	2022-12-20 15:10:00
1671545415	4096.250146577266	4646.7501565052835	4329.985733041172	4684.997665414826	1	2022-12-20 15:10:15
1671545430	4329.992866520586	4684.998832707413	4329.999999564607	4684.999999928754	1	2022-12-20 15:10:30
1671545445	4481.999999782303	4741.374999997774	5096.363281249894	5264.877929687483	1	2022-12-20 15:10:45
1671545460	4197.223987579346	4579.79870891571	5017.425374805927	5711.137479826808	1	2022-12-20 15:11:00
1671545475	4482.952527629846	4761.2583495305735	4838.480884155084	5277.657293691322	1	2022-12-20 15:11:15
1671545490	4347.265254122109	4437.350258128343	5023.238519595658	5051.208260106963	1	2022-12-20 15:11:30
1671545505	4303.367653358586	4318.277630646744	5177.941226868682	5208.819407661686	1	2022-12-20 15:11:45
1671545520	4064.702238196621	5945.409703830843	5809.943244583728	6930.856553244714	1	2022-12-20 15:12:00
1671545535	2382.1656240505945	5384.737150055459	5999.799513904489	6525.296071878466	1	2022-12-20 15:12:15
1671545550	1590.9400878757906	6886.1480359392335	5606.656015968265	8653.467845720674	1	2022-12-20 15:12:30
1671545565	2605.2113418007734	5773.573157773525	5911.103500998017	8539.728390022347	1	2022-12-20 15:12:45
1671545580	2989.678917325977	5191.857823068712	4361.792432332873	5875.643289443381	1	2022-12-20 15:13:00
1671545595	2049.9671283776006	5587.607227883589	3753.2479455236	8145.643975871362	1	2022-12-20 15:13:15
1671545610	1631.4367655718004	5565.804600580047	2155.7470622872015	6186.350575072505	1	2022-12-20 15:13:30
1671545625	1117.6407737283675	5988.793821884063	1944.009518615515	6532.237113867754	1	2022-12-20 15:13:45
1671545640	1087.8203868641838	6482.327319616735	1780.205096716046	6773.915914952092	1	2022-12-20 15:14:00
1671545655	1056.4728565397618	6415.153622342253	1430.7828523180942	6541.228978738023	1	2022-12-20 15:14:15
1671545670	1149.736428269881	6334.143025349098	1196.3682141349404	6392.286050698195	1	2022-12-20 15:14:30
1671545685	1163.4872516729292	6566.071512674549	1491.592053533735	7013.508939084319	1	2022-12-20 15:14:45
1671545700	1167.7436258364646	6875.970738043298	1831.2179532295581	7143.941476086597	1	2022-12-20 15:15:00
1671545715	1086.5659055192118	6666.046417781927	1524.0544883073894	6998.185671127706	1	2022-12-20 15:15:15
1671545730	1247.641476379803	6920.523208890963	1916.1378240342171	7191.81658756946	1	2022-12-20 15:15:30
1671545745	1379.0668070010693	6915.244268361545	1552.1336140021385	7095.954146892365	1	2022-12-20 15:15:45
1671545760	1193.7541754375668	6702.530533545193	1559.0167017502672	7008.122134180772	1	2022-12-20 15:16:00
1671545775	1152.6267130619508	6914.658158346574	1807.054817982424	7105.6645395866435	1	2022-12-20 15:16:15
1671545790	1425.175834783186	6924.57682083944	1665.7033391327438	7074.78841041972	1	2022-12-20 15:16:30
1671545805	1118.1617448369745	6819.418568912808	1867.0202181046218	7110.354642228202	1	2022-12-20 15:16:45
1671545820	1075.7110954539423	6828.209665139262	1496.5888869317428	7300.825604071204	1	2022-12-20 15:17:00
1671545835	1203.549652716617	6938.650800127225	1607.2748263583085	7156.9890875039755	1	2022-12-20 15:17:15
1671545850	1403.4886691618485	7014.998635937996	1654.977338323697	7144.994543751987	1	2022-12-20 15:17:30
1671545865	1033.3721672904621	6677.312414746125	1156.7443345809243	6888.499317968998	1	2022-12-20 15:17:45
1671545880	1055.6715209113077	6873.156207373062	1055.6715209113077	6873.156207373062	1	2022-12-20 15:18:00
1671545895	987.6678802278269	6971.078103686531	1010.3357604556538	7020.039051843265	1	2022-12-20 15:18:15
1671545910	976.3339401139135	6768.047485185051	1740.541742514239	7044.5195259216325	1	2022-12-20 15:18:30
1671545925	1167.536729179154	6492.911626890282	1284.805339726785	6979.586030244502	1	2022-12-20 15:18:45
1671545940	1197.768364589577	6636.872238340321	1972.6310469640111	7209.0448787240675	1	2022-12-20 15:19:00
1671545955	1043.4378081284003	6759.389287704922	1879.1577617410028	7210.315304920254	1	2022-12-20 15:19:15
1671545970	1008.7189040642002	6727.694643852461	1837.6286317422503	7053.423660963115	1	2022-12-20 15:19:30
1671545985	1572.5254473709726	6843.47658674999	2239.0328404606857	7251.099327959455	1	2022-12-20 15:19:45
1671546000	1255.6611488478811	6453.679321667969	1548.1567631321982	6746.4345733437485	1	2022-12-20 15:20:00
1671546015	1180.2288218029926	6412.354957604248	1251.8305744239406	6452.839660833984	1	2022-12-20 15:20:15
1671546030	1044.3072054507481	6450.177478802124	1089.6144109014963	6469.088739401062	1	2022-12-20 15:20:30
1671546045	1050.658650042584	6323.617880776571	1615.5384006813435	6557.886092425133	1	2022-12-20 15:20:45
1671546060	1675.1143328138307	6804.327235097071	1899.2286656276615	6946.6636175485355	1	2022-12-20 15:21:00
1671546075	1365.6321458008645	6400.676988048392	1685.0571664069153	6713.415904387134	1	2022-12-20 15:21:15
1671546090	1282.158036450216	6401.838494024196	1420.3160729004321	6425.419247012098	1	2022-12-20 15:21:30
1671546105	None	None	None	None	None	2022-12-20 15:21:45
1671546120	1213.079018225108	6437.209623506049	1334.539509112554	6819.6048117530245	1	2022-12-20 15:22:00
1671546135	1148.0962193195346	6683.707850091821	1323.5481096597673	6952.831400367282	1	2022-12-20 15:22:15
1671546150	None	None	None	None	None	2022-12-20 15:22:30
1671546165	None	None	None	None	None	2022-12-20 15:22:45
1671546180	1289.0	6969.0	1289.0	6969.0	1	2022-12-20 15:23:00
1671546195	1174.25	6511.5	1212.5	6664.0	1	2022-12-20 15:23:15
1671546210	1263.98828125	6620.484375	1924.8125	6904.96875	1	2022-12-20 15:23:30
1671546225	None	None	None	None	None	2022-12-20 15:23:45
1671546240	1282.6560668945312	6690.1365966796875	1472.4970703125	6797.185546875	1	2022-12-20 15:24:00
1671546255	1440.3280334472656	6870.8835372924805	1769.1640167236328	7094.534149169922	1	2022-12-20 15:24:15
1671546270	1229.6290664225817	6869.964730016887	1816.5162656903267	7032.435680270195	1	2022-12-20 15:24:30
1671546285	1175.9738848953566	6771.835661953257	1664.2434712238392	6951.342647813028	1	2022-12-20 15:24:45
1671546300	1134.9256792378724	6529.268889304505	1267.851358475745	6925.151114436039	1	2022-12-20 15:25:00
1671546315	1252.9814198094682	6449.612567274711	1935.9369193690459	6823.900538197691	1	2022-12-20 15:25:15
1671546330	1166.6130348412853	6539.806283637356	1311.2260696825706	6559.22578545467	1	2022-12-20 15:25:30
1671546345	1370.4133146775803	6470.913305795459	1653.6532587103213	6528.306446363667	1	2022-12-20 15:25:45
1671546360	1287.8016643346975	6456.989163224433	1323.2066573387901	6462.956652897729	1	2022-12-20 15:26:00
1671546375	1335.350208041837	6425.123645403054	1616.7004160836743	6693.494581612216	1	2022-12-20 15:26:15
1671546390	1612.6687760052296	6655.570227837691	1958.9585970006538	6884.280911350764	1	2022-12-20 15:26:30
1671546405	1109.8981140390677	6513.780410601245	1693.7396492501634	6938.121642404982	1	2022-12-20 15:26:45
1671546420	1652.224528509767	6691.695102650311	1652.224528509767	6691.695102650311	1	2022-12-20 15:27:00
1671546435	1291.350735416078	6463.925218530921	2002.3061321274417	6963.423775662578	1	2022-12-20 15:27:15
1671546450	1229.255276310219	6639.857275817443	1777.3376838540194	6951.716413079092	1	2022-12-20 15:27:30
1671546465	1139.1569095387774	6694.575894934647	1409.0392273846944	6903.151789869295	1	2022-12-20 15:27:45
1671546480	1080.129903423087	6677.236746716708	1479.7824758557717	6919.3091866791765	1	2022-12-20 15:28:00
